"COUNTRY","YEAR","SAMPLE","SERIAL","HHWT","HHTYPE","NMOTHERS","NFATHERS","PERNUM","PERWT","RELATE","RELATED","AGE","SEX","MARST","MARSTD"
704,2009,704200901,2156000,7.51,10,2,2,1,7.78,1,1000,65,1,2,200
704,2009,704200901,2156000,7.51,10,2,2,2,7.52,2,2000,64,2,2,200
704,2009,704200901,2156000,7.51,10,2,2,3,7.78,3,3100,29,1,2,200
704,2009,704200901,2156000,7.51,10,2,2,4,7.52,6,6000,29,2,2,200
704,2009,704200901,2156000,7.51,10,2,2,5,7.52,4,4100,5,2,1,100
704,2009,704200901,2156000,7.51,10,2,2,6,7.78,4,4100,1,1,1,100
704,2009,704200901,2157000,7.51,3,1,1,1,7.78,1,1000,47,1,2,200
704,2009,704200901,2157000,7.51,3,1,1,2,7.52,2,2000,45,2,2,200
704,2009,704200901,2157000,7.51,3,1,1,3,7.78,3,3100,20,1,1,100
704,2009,704200901,2158000,7.51,3,1,1,1,7.78,1,1000,44,1,2,200
704,2009,704200901,2158000,7.51,3,1,1,2,7.52,2,2000,41,2,2,200
704,2009,704200901,2158000,7.51,3,1,1,3,7.52,3,3100,13,2,1,100
704,2009,704200901,2158000,7.51,3,1,1,4,7.78,3,3100,6,1,1,100
704,2009,704200901,2159000,7.51,10,2,2,1,7.78,1,1000,59,1,2,200
704,2009,704200901,2159000,7.51,10,2,2,2,7.52,2,2000,54,2,2,200
704,2009,704200901,2159000,7.51,10,2,2,3,7.78,3,3100,30,1,2,200
704,2009,704200901,2159000,7.51,10,2,2,4,7.52,6,6000,26,2,2,200
704,2009,704200901,2159000,7.51,10,2,2,5,7.78,4,4100,2,1,1,100
704,2009,704200901,2160000,7.51,3,1,1,1,7.52,1,1000,51,2,2,200
704,2009,704200901,2160000,7.51,3,1,1,2,7.78,2,2000,52,1,2,200
704,2009,704200901,2160000,7.51,3,1,1,3,7.78,3,3100,26,1,1,100
704,2009,704200901,2161000,7.51,10,2,1,1,7.78,1,1000,34,1,2,200
704,2009,704200901,2161000,7.51,10,2,1,2,7.52,2,2000,32,2,2,200
704,2009,704200901,2161000,7.51,10,2,1,3,7.78,3,3100,5,1,1,100
704,2009,704200901,2161000,7.51,10,2,1,4,7.52,4,4200,64,2,2,200
704,2009,704200901,2161000,7.51,10,2,1,5,7.52,6,6000,53,2,2,200
704,2009,704200901,2161000,7.51,10,2,1,6,7.52,6,6000,18,2,1,100
704,2009,704200901,2162000,7.51,4,0,1,1,7.78,1,1000,34,1,3,350
704,2009,704200901,2162000,7.51,4,0,1,2,7.78,3,3100,4,1,1,100
704,2009,704200901,2163000,7.51,10,2,1,1,7.52,1,1000,57,2,4,400
704,2009,704200901,2163000,7.51,10,2,1,2,7.52,3,3100,30,2,2,200
704,2009,704200901,2163000,7.51,10,2,1,3,7.78,6,6000,33,1,2,200
704,2009,704200901,2163000,7.51,10,2,1,4,7.52,4,4100,1,2,1,100
704,2009,704200901,2164000,7.51,10,2,2,1,7.78,1,1000,70,1,2,200
704,2009,704200901,2164000,7.51,10,2,2,2,7.52,2,2000,63,2,2,200
704,2009,704200901,2164000,7.51,10,2,2,3,7.78,3,3100,35,1,2,200
704,2009,704200901,2164000,7.51,10,2,2,4,7.52,6,6000,25,2,2,200
704,2009,704200901,2164000,7.51,10,2,2,5,7.78,4,4100,1,1,1,100
704,2009,704200901,2165000,7.51,6,1,2,1,7.78,1,1000,49,1,2,200
704,2009,704200901,2165000,7.51,6,1,2,2,7.52,2,2000,48,2,2,200
704,2009,704200901,2165000,7.51,6,1,2,3,7.52,3,3100,22,2,1,100
704,2009,704200901,2165000,7.51,6,1,2,4,7.52,3,3100,16,2,1,100
704,2009,704200901,2165000,7.51,6,1,2,5,7.78,4,4200,95,1,4,400
704,2009,704200901,2166000,7.51,3,1,1,1,7.78,1,1000,50,1,2,200
704,2009,704200901,2166000,7.51,3,1,1,2,7.52,2,2000,37,2,2,200
704,2009,704200901,2166000,7.51,3,1,1,3,7.52,3,3100,16,2,1,100
704,2009,704200901,2166000,7.51,3,1,1,4,7.78,3,3100,13,1,1,100
704,2009,704200901,2167000,7.51,3,1,1,1,7.78,1,1000,45,1,2,200
704,2009,704200901,2167000,7.51,3,1,1,2,7.52,2,2000,39,2,2,200
704,2009,704200901,2167000,7.51,3,1,1,3,7.78,3,3100,17,1,1,100
704,2009,704200901,2167000,7.51,3,1,1,4,7.78,3,3100,13,1,1,100
704,2009,704200901,2168000,7.51,3,1,1,1,7.78,1,1000,48,1,2,200
704,2009,704200901,2168000,7.51,3,1,1,2,7.52,2,2000,46,2,2,200
704,2009,704200901,2168000,7.51,3,1,1,3,7.52,3,3100,17,2,1,100
704,2009,704200901,2168000,7.51,3,1,1,4,7.78,3,3100,12,1,1,100
704,2009,704200901,2169000,7.51,10,2,2,1,7.78,1,1000,79,1,2,200
704,2009,704200901,2169000,7.51,10,2,2,2,7.52,2,2000,73,2,2,200
704,2009,704200901,2169000,7.51,10,2,2,3,7.78,3,3100,46,1,2,200
704,2009,704200901,2169000,7.51,10,2,2,4,7.52,6,6000,26,2,2,200
704,2009,704200901,2169000,7.51,10,2,2,5,7.52,4,4100,4,2,1,100
704,2009,704200901,2169000,7.51,10,2,2,6,7.78,4,4100,0,1,1,100
704,2009,704200901,2170000,7.51,2,0,0,1,7.78,1,1000,63,1,2,200
704,2009,704200901,2170000,7.51,2,0,0,2,7.52,2,2000,60,2,2,200
704,2009,704200901,2171000,7.51,6,2,1,1,7.78,1,1000,48,1,2,200
704,2009,704200901,2171000,7.51,6,2,1,2,7.52,2,2000,51,2,2,200
704,2009,704200901,2171000,7.51,6,2,1,3,7.52,4,4200,88,2,4,400
704,2009,704200901,2171000,7.51,6,2,1,4,7.78,3,3100,18,1,1,100
704,2009,704200901,2171000,7.51,6,2,1,5,7.52,3,3100,7,2,1,100
704,2009,704200901,2172000,7.51,6,1,2,1,7.78,1,1000,74,1,2,200
704,2009,704200901,2172000,7.51,6,1,2,2,7.52,2,2000,62,2,2,200
704,2009,704200901,2172000,7.51,6,1,2,3,7.78,3,3100,53,1,4,400
704,2009,704200901,2172000,7.51,6,1,2,4,7.52,4,4100,24,2,1,100
704,2009,704200901,2172000,7.51,6,1,2,5,7.52,4,4100,22,2,1,100
704,2009,704200901,2172000,7.51,6,1,2,6,7.52,4,4100,16,2,1,100
704,2009,704200901,2173000,7.51,10,1,1,1,7.78,1,1000,30,1,2,200
704,2009,704200901,2173000,7.51,10,1,1,2,7.52,2,2000,30,2,2,200
704,2009,704200901,2173000,7.51,10,1,1,3,7.78,3,3100,2,1,1,100
704,2009,704200901,2173000,7.51,10,1,1,4,7.78,3,3100,1,1,1,100
704,2009,704200901,2173000,7.51,10,1,1,5,7.52,6,6000,16,2,1,100
704,2009,704200901,2174000,7.51,3,1,1,1,7.78,1,1000,50,1,2,200
704,2009,704200901,2174000,7.51,3,1,1,2,7.52,2,2000,46,2,2,200
704,2009,704200901,2174000,7.51,3,1,1,3,7.52,3,3100,22,2,1,100
704,2009,704200901,2174000,7.51,3,1,1,4,7.78,3,3100,11,1,1,100
704,2009,704200901,2175000,7.51,2,0,0,1,7.52,1,1000,67,2,2,200
704,2009,704200901,2175000,7.51,2,0,0,2,7.78,2,2000,78,1,2,200
704,2009,704200901,2176000,7.51,3,1,1,1,7.78,1,1000,45,1,2,200
704,2009,704200901,2176000,7.51,3,1,1,2,7.52,2,2000,44,2,2,200
704,2009,704200901,2176000,7.51,3,1,1,3,7.78,3,3100,16,1,1,100
704,2009,704200901,2176000,7.51,3,1,1,4,7.78,3,3100,12,1,1,100
704,2009,704200901,2177000,7.51,3,1,1,1,7.78,1,1000,51,1,2,200
704,2009,704200901,2177000,7.51,3,1,1,2,7.52,2,2000,46,2,2,200
704,2009,704200901,2177000,7.51,3,1,1,3,7.78,3,3100,21,1,1,100
704,2009,704200901,2177000,7.51,3,1,1,4,7.52,3,3100,6,2,1,100
704,2009,704200901,2178000,7.51,3,1,1,1,7.78,1,1000,48,1,2,200
704,2009,704200901,2178000,7.51,3,1,1,2,7.52,2,2000,42,2,2,200
704,2009,704200901,2178000,7.51,3,1,1,3,7.52,3,3100,22,2,1,100
704,2009,704200901,2179000,7.51,10,1,1,1,7.78,1,1000,50,1,2,200
704,2009,704200901,2179000,7.51,10,1,1,2,7.52,2,2000,47,2,2,200
704,2009,704200901,2179000,7.51,10,1,1,3,7.78,3,3100,17,1,1,100
704,2009,704200901,2179000,7.51,10,1,1,4,7.52,3,3100,10,2,1,100
704,2009,704200901,2179000,7.51,10,1,1,5,7.52,6,6000,41,2,1,100
704,2009,704200901,2180000,7.51,2,0,0,1,7.52,1,1000,71,2,2,200
704,2009,704200901,2180000,7.51,2,0,0,2,7.78,2,2000,78,1,2,200
704,2009,704200901,2181000,7.51,3,1,1,1,7.78,1,1000,65,1,2,200
704,2009,704200901,2181000,7.51,3,1,1,2,7.52,2,2000,64,2,2,200
704,2009,704200901,2181000,7.51,3,1,1,3,7.52,3,3100,31,2,1,100
704,2009,704200901,2182000,7.51,3,1,1,1,7.78,1,1000,28,1,2,200
704,2009,704200901,2182000,7.51,3,1,1,2,7.52,2,2000,26,2,2,200
704,2009,704200901,2182000,7.51,3,1,1,3,7.78,3,3100,0,1,1,100
704,2009,704200901,2183000,7.51,3,1,1,1,7.78,1,1000,67,1,2,200
704,2009,704200901,2183000,7.51,3,1,1,2,7.52,2,2000,60,2,2,200
704,2009,704200901,2183000,7.51,3,1,1,3,7.78,3,3100,26,1,1,100
704,2009,704200901,2184000,7.51,3,1,1,1,7.78,1,1000,45,1,2,200
704,2009,704200901,2184000,7.51,3,1,1,2,7.52,2,2000,40,2,2,200
704,2009,704200901,2184000,7.51,3,1,1,3,7.78,3,3100,15,1,1,100
704,2009,704200901,2184000,7.51,3,1,1,4,7.78,3,3100,5,1,1,100
704,2009,704200901,2185000,7.51,1,0,0,1,7.78,1,1000,66,1,1,100
704,2009,704200901,2186000,7.51,3,1,1,1,7.78,1,1000,51,1,2,200
704,2009,704200901,2186000,7.51,3,1,1,2,7.52,2,2000,46,2,2,200
704,2009,704200901,2186000,7.51,3,1,1,3,7.52,3,3100,21,2,1,100
704,2009,704200901,2186000,7.51,3,1,1,4,7.52,3,3100,15,2,1,100
704,2009,704200901,2187000,7.51,10,1,0,1,7.52,1,1000,50,2,2,200
704,2009,704200901,2187000,7.51,10,1,0,2,7.78,6,6000,29,1,2,200
704,2009,704200901,2187000,7.51,10,1,0,3,7.78,6,6000,25,1,1,100
704,2009,704200901,2187000,7.51,10,1,0,4,7.52,3,3100,24,2,1,100
704,2009,704200901,2188000,7.51,10,1,1,1,7.78,1,1000,48,1,2,200
704,2009,704200901,2188000,7.51,10,1,1,2,7.52,2,2000,49,2,2,200
704,2009,704200901,2188000,7.51,10,1,1,3,7.52,3,3100,19,2,1,100
704,2009,704200901,2188000,7.51,10,1,1,4,7.52,6,6000,17,2,1,100
704,2009,704200901,2189000,7.51,3,1,1,1,7.52,1,1000,53,2,2,200
704,2009,704200901,2189000,7.51,3,1,1,2,7.78,2,2000,52,1,2,200
704,2009,704200901,2189000,7.51,3,1,1,3,7.78,3,3100,21,1,1,100
704,2009,704200901,2189000,7.51,3,1,1,4,7.78,3,3100,18,1,1,100
704,2009,704200901,2190000,7.51,10,1,2,1,7.78,1,1000,73,1,2,200
704,2009,704200901,2190000,7.51,10,1,2,2,7.78,3,3100,31,1,2,200
704,2009,704200901,2190000,7.51,10,1,2,3,7.52,6,6000,28,2,2,200
704,2009,704200901,2190000,7.51,10,1,2,4,7.52,4,4100,3,2,1,100
704,2009,704200901,2191000,7.51,10,0,0,1,7.52,1,1000,24,2,1,100
704,2009,704200901,2191000,7.51,10,0,0,2,7.52,6,6000,21,2,1,100
704,2009,704200901,2192000,7.51,2,0,0,1,7.78,1,1000,59,1,2,200
704,2009,704200901,2192000,7.51,2,0,0,2,7.52,2,2000,56,2,2,200
704,2009,704200901,2193000,7.51,10,1,0,1,7.52,1,1000,29,2,4,400
704,2009,704200901,2193000,7.51,10,1,0,2,7.78,3,3100,8,1,1,100
704,2009,704200901,2193000,7.51,10,1,0,3,7.52,6,6000,20,2,1,100
704,2009,704200901,2194000,7.51,3,1,1,1,7.52,1,1000,56,2,2,200
704,2009,704200901,2194000,7.51,3,1,1,2,7.78,2,2000,66,1,2,200
704,2009,704200901,2194000,7.51,3,1,1,3,7.52,3,3100,24,2,1,100
704,2009,704200901,2194000,7.51,3,1,1,4,7.78,3,3100,20,1,1,100
704,2009,704200901,2195000,7.51,3,1,1,1,7.78,1,1000,40,1,2,200
704,2009,704200901,2195000,7.51,3,1,1,2,7.52,2,2000,33,2,2,200
704,2009,704200901,2195000,7.51,3,1,1,3,7.78,3,3100,14,1,1,100
704,2009,704200901,2195000,7.51,3,1,1,4,7.78,3,3100,9,1,1,100
704,2009,704200901,2195000,7.51,3,1,1,5,7.52,3,3100,5,2,1,100
704,2009,704200901,2196000,7.51,4,1,0,1,7.52,1,1000,54,2,3,350
704,2009,704200901,2196000,7.51,4,1,0,2,7.52,3,3100,22,2,1,100
704,2009,704200901,2197000,7.51,4,1,0,1,7.52,1,1000,36,2,3,330
704,2009,704200901,2197000,7.51,4,1,0,2,7.78,3,3100,14,1,1,100
704,2009,704200901,2198000,7.51,3,1,1,1,7.78,1,1000,50,1,2,200
704,2009,704200901,2198000,7.51,3,1,1,2,7.52,2,2000,34,2,2,200
704,2009,704200901,2198000,7.51,3,1,1,3,7.52,3,3100,13,2,1,100
704,2009,704200901,2198000,7.51,3,1,1,4,7.78,3,3100,10,1,1,100
704,2009,704200901,2199000,7.51,10,0,0,1,7.52,1,1000,27,2,2,200
704,2009,704200901,2199000,7.51,10,0,0,2,7.78,2,2000,28,1,2,200
704,2009,704200901,2199000,7.51,10,0,0,3,7.78,6,6000,30,1,1,100
704,2009,704200901,2200000,7.51,3,1,1,1,7.78,1,1000,48,1,2,200
704,2009,704200901,2200000,7.51,3,1,1,2,7.52,2,2000,45,2,2,200
704,2009,704200901,2200000,7.51,3,1,1,3,7.52,3,3100,23,2,1,100
704,2009,704200901,2200000,7.51,3,1,1,4,7.52,3,3100,20,2,1,100
704,2009,704200901,2201000,7.51,3,1,1,1,7.78,1,1000,58,1,2,200
704,2009,704200901,2201000,7.51,3,1,1,2,7.52,2,2000,55,2,2,200
704,2009,704200901,2201000,7.51,3,1,1,3,7.78,3,3100,27,1,1,100
704,2009,704200901,2201000,7.51,3,1,1,4,7.78,3,3100,24,1,1,100
704,2009,704200901,2202000,7.51,2,0,0,1,7.78,1,1000,73,1,2,200
704,2009,704200901,2202000,7.51,2,0,0,2,7.52,2,2000,54,2,2,200
704,2009,704200901,2203000,7.51,10,1,1,1,7.52,1,1000,47,2,2,200
704,2009,704200901,2203000,7.51,10,1,1,2,7.78,2,2000,49,1,2,200
704,2009,704200901,2203000,7.51,10,1,1,3,7.78,3,3100,26,1,2,200
704,2009,704200901,2203000,7.51,10,1,1,4,7.52,6,6000,25,2,2,200
704,2009,704200901,2203000,7.51,10,1,1,5,7.52,3,3100,21,2,2,200
704,2009,704200901,2203000,7.51,10,1,1,6,7.78,6,6000,27,1,2,200
704,2009,704200901,2204000,7.51,10,2,2,1,7.52,1,1000,57,2,2,200
704,2009,704200901,2204000,7.51,10,2,2,2,7.78,2,2000,60,1,2,200
704,2009,704200901,2204000,7.51,10,2,2,3,7.78,3,3100,31,1,2,200
704,2009,704200901,2204000,7.51,10,2,2,4,7.52,3,3100,25,2,1,100
704,2009,704200901,2204000,7.51,10,2,2,5,7.52,6,6000,24,2,2,200
704,2009,704200901,2204000,7.51,10,2,2,6,7.52,4,4100,2,2,1,100
704,2009,704200901,2205000,7.51,4,1,0,1,7.52,1,1000,72,2,4,400
704,2009,704200901,2205000,7.51,4,1,0,2,7.78,3,3100,34,1,1,100
704,2009,704200901,2206000,7.51,3,1,1,1,7.78,1,1000,58,1,2,200
704,2009,704200901,2206000,7.51,3,1,1,2,7.52,2,2000,57,2,2,200
704,2009,704200901,2206000,7.51,3,1,1,3,7.52,3,3100,26,2,1,100
704,2009,704200901,2207000,7.51,10,1,1,1,7.78,1,1000,28,1,2,200
704,2009,704200901,2207000,7.51,10,1,1,2,7.52,2,2000,29,2,2,200
704,2009,704200901,2207000,7.51,10,1,1,3,7.78,6,6000,23,1,2,200
704,2009,704200901,2207000,7.51,10,1,1,4,7.78,6,6000,17,1,1,100
704,2009,704200901,2207000,7.51,10,1,1,5,7.52,6,6000,19,2,1,100
704,2009,704200901,2207000,7.51,10,1,1,6,7.78,3,3100,2,1,1,100
704,2009,704200901,2208000,7.51,3,1,1,1,7.52,1,1000,46,2,2,200
704,2009,704200901,2208000,7.51,3,1,1,2,7.78,2,2000,55,1,2,200
704,2009,704200901,2208000,7.51,3,1,1,3,7.52,3,3100,24,2,1,100
704,2009,704200901,2209000,7.51,1,0,0,1,7.78,1,1000,49,1,3,350
704,2009,704200901,2210000,7.51,1,0,0,1,7.52,1,1000,44,2,3,350
704,2009,704200901,2211000,7.51,3,1,1,1,7.78,1,1000,37,1,2,200
704,2009,704200901,2211000,7.51,3,1,1,2,7.52,2,2000,26,2,2,200
704,2009,704200901,2211000,7.51,3,1,1,3,7.52,3,3100,6,2,1,100
704,2009,704200901,2211000,7.51,3,1,1,4,7.52,3,3100,1,2,1,100
704,2009,704200901,2212000,7.51,3,1,1,1,7.78,1,1000,41,1,2,200
704,2009,704200901,2212000,7.51,3,1,1,2,7.52,2,2000,33,2,2,200
704,2009,704200901,2212000,7.51,3,1,1,3,7.78,3,3100,6,1,1,100
704,2009,704200901,2213000,7.51,3,1,1,1,7.52,1,1000,64,2,2,200
704,2009,704200901,2213000,7.51,3,1,1,2,7.78,2,2000,65,1,2,200
704,2009,704200901,2213000,7.51,3,1,1,3,7.78,3,3100,26,1,1,100
704,2009,704200901,2214000,7.51,10,2,2,1,7.52,1,1000,56,2,2,200
704,2009,704200901,2214000,7.51,10,2,2,2,7.78,2,2000,63,1,2,200
704,2009,704200901,2214000,7.51,10,2,2,3,7.78,3,3100,28,1,2,200
704,2009,704200901,2214000,7.51,10,2,2,4,7.78,3,3100,26,1,1,100
704,2009,704200901,2214000,7.51,10,2,2,5,7.52,6,6000,26,2,2,200
704,2009,704200901,2214000,7.51,10,2,2,6,7.78,4,4100,1,1,1,100
704,2009,704200901,2215000,7.51,1,0,0,1,7.52,1,1000,21,2,1,100
704,2009,704200901,2216000,7.51,2,0,0,1,7.78,1,1000,66,1,2,200
704,2009,704200901,2216000,7.51,2,0,0,2,7.52,2,2000,59,2,2,200
704,2009,704200901,2217000,7.51,3,1,1,1,7.78,1,1000,36,1,2,200
704,2009,704200901,2217000,7.51,3,1,1,2,7.52,2,2000,35,2,2,200
704,2009,704200901,2217000,7.51,3,1,1,3,7.78,3,3100,7,1,1,100
704,2009,704200901,2217000,7.51,3,1,1,4,7.52,3,3100,4,2,1,100
704,2009,704200901,2218000,7.51,3,1,1,1,7.78,1,1000,32,1,2,200
704,2009,704200901,2218000,7.51,3,1,1,2,7.52,2,2000,32,2,2,200
704,2009,704200901,2218000,7.51,3,1,1,3,7.78,3,3100,8,1,1,100
704,2009,704200901,2218000,7.51,3,1,1,4,7.78,3,3100,6,1,1,100
704,2009,704200901,2219000,7.51,1,0,0,1,7.52,1,1000,95,2,4,400
704,2009,704200901,2220000,7.51,3,1,1,1,7.78,1,1000,56,1,2,200
704,2009,704200901,2220000,7.51,3,1,1,2,7.52,2,2000,50,2,2,200
704,2009,704200901,2220000,7.51,3,1,1,3,7.78,3,3100,25,1,1,100
704,2009,704200901,2220000,7.51,3,1,1,4,7.78,3,3100,22,1,1,100
704,2009,704200901,2221000,7.51,10,1,1,1,7.78,1,1000,50,1,2,200
704,2009,704200901,2221000,7.51,10,1,1,2,7.52,2,2000,36,2,2,200
704,2009,704200901,2221000,7.51,10,1,1,3,7.52,3,3100,5,2,1,100
704,2009,704200901,2221000,7.51,10,1,1,4,7.78,3,3100,26,1,2,200
704,2009,704200901,2221000,7.51,10,1,1,5,7.52,6,6000,21,2,2,200
704,2009,704200901,2222000,7.51,4,1,0,1,7.52,1,1000,47,2,2,200
704,2009,704200901,2222000,7.51,4,1,0,2,7.78,3,3100,19,1,1,100
704,2009,704200901,2222000,7.51,4,1,0,3,7.78,3,3100,13,1,1,100
704,2009,704200901,2223000,7.51,10,0,0,1,7.78,1,1000,81,1,4,400
704,2009,704200901,2223000,7.51,10,0,0,2,7.52,6,6000,19,2,1,100
704,2009,704200901,2224000,7.51,10,0,0,1,7.52,1,1000,48,2,1,100
704,2009,704200901,2224000,7.51,10,0,0,2,7.78,6,6000,45,1,2,200
704,2009,704200901,2224000,7.51,10,0,0,3,7.52,6,6000,37,2,2,200
704,2009,704200901,2224000,7.51,10,0,0,4,7.78,6,6000,18,1,1,100
704,2009,704200901,2225000,7.51,10,2,2,1,7.52,1,1000,62,2,4,400
704,2009,704200901,2225000,7.51,10,2,2,2,7.52,3,3100,33,2,2,200
704,2009,704200901,2225000,7.51,10,2,2,3,7.78,3,3100,39,1,3,350
704,2009,704200901,2225000,7.51,10,2,2,4,7.78,6,6000,49,1,2,200
704,2009,704200901,2225000,7.51,10,2,2,5,7.52,4,4100,12,2,1,100
704,2009,704200901,2225000,7.51,10,2,2,6,7.78,4,4100,4,1,1,100
704,2009,704200901,2226000,7.51,10,0,0,1,7.78,1,1000,47,1,1,100
704,2009,704200901,2226000,7.51,10,0,0,2,7.78,6,6000,54,1,3,350
704,2009,704200901,2227000,7.51,10,1,1,1,7.78,1,1000,46,1,2,200
704,2009,704200901,2227000,7.51,10,1,1,2,7.52,2,2000,41,2,2,200
704,2009,704200901,2227000,7.51,10,1,1,3,7.78,3,3100,16,1,1,100
704,2009,704200901,2227000,7.51,10,1,1,4,7.78,3,3100,7,1,1,100
704,2009,704200901,2227000,7.51,10,1,1,5,7.52,6,6000,83,2,4,400
704,2009,704200901,2228000,7.51,3,1,1,1,7.78,1,1000,40,1,2,200
704,2009,704200901,2228000,7.51,3,1,1,2,7.52,2,2000,40,2,2,200
704,2009,704200901,2228000,7.51,3,1,1,3,7.78,3,3100,11,1,1,100
704,2009,704200901,2228000,7.51,3,1,1,4,7.52,3,3100,6,2,1,100
704,2009,704200901,2229000,7.51,3,1,1,1,7.78,1,1000,79,1,2,200
704,2009,704200901,2229000,7.51,3,1,1,2,7.52,2,2000,72,2,2,200
704,2009,704200901,2229000,7.51,3,1,1,3,7.78,3,3100,40,1,1,100
704,2009,704200901,2230000,7.51,3,1,1,1,7.78,1,1000,51,1,2,200
704,2009,704200901,2230000,7.51,3,1,1,2,7.52,2,2000,43,2,2,200
704,2009,704200901,2230000,7.51,3,1,1,3,7.78,3,3100,21,1,1,100
704,2009,704200901,2230000,7.51,3,1,1,4,7.78,3,3100,17,1,1,100
704,2009,704200901,2231000,7.51,3,1,1,1,7.78,1,1000,48,1,2,200
704,2009,704200901,2231000,7.51,3,1,1,2,7.52,2,2000,41,2,2,200
704,2009,704200901,2231000,7.51,3,1,1,3,7.52,3,3100,17,2,1,100
704,2009,704200901,2232000,7.51,3,1,1,1,7.78,1,1000,33,1,2,200
704,2009,704200901,2232000,7.51,3,1,1,2,7.52,2,2000,24,2,2,200
704,2009,704200901,2232000,7.51,3,1,1,3,7.52,3,3100,3,2,1,100
704,2009,704200901,2233000,7.51,3,1,1,1,7.52,1,1000,62,2,2,200
704,2009,704200901,2233000,7.51,3,1,1,2,7.78,2,2000,76,1,2,200
704,2009,704200901,2233000,7.51,3,1,1,3,7.78,3,3100,24,1,1,100
704,2009,704200901,2234000,7.51,2,0,0,1,7.78,1,1000,29,1,2,200
704,2009,704200901,2234000,7.51,2,0,0,2,7.52,2,2000,29,2,2,200
704,2009,704200901,2235000,7.51,3,1,1,1,7.78,1,1000,27,1,2,200
704,2009,704200901,2235000,7.51,3,1,1,2,7.52,2,2000,26,2,2,200
704,2009,704200901,2235000,7.51,3,1,1,3,7.52,3,3100,0,2,1,100
704,2009,704200901,2236000,7.51,3,1,1,1,7.78,1,1000,45,1,2,200
704,2009,704200901,2236000,7.51,3,1,1,2,7.52,2,2000,30,2,2,200
704,2009,704200901,2236000,7.51,3,1,1,3,7.78,3,3100,8,1,1,100
704,2009,704200901,2236000,7.51,3,1,1,4,7.78,3,3100,5,1,1,100
704,2009,704200901,2237000,7.51,2,0,0,1,7.52,1,1000,65,2,2,200
704,2009,704200901,2237000,7.51,2,0,0,2,7.78,2,2000,74,1,2,200
704,2009,704200901,2238000,7.51,3,1,1,1,7.78,1,1000,38,1,2,200
704,2009,704200901,2238000,7.51,3,1,1,2,7.52,2,2000,33,2,2,200
704,2009,704200901,2238000,7.51,3,1,1,3,7.78,3,3100,8,1,1,100
704,2009,704200901,2238000,7.51,3,1,1,4,7.52,3,3100,3,2,1,100
704,2009,704200901,2239000,7.51,3,1,1,1,7.52,1,1000,38,2,2,200
704,2009,704200901,2239000,7.51,3,1,1,2,7.78,2,2000,39,1,2,200
704,2009,704200901,2239000,7.51,3,1,1,3,7.52,3,3100,11,2,1,100
704,2009,704200901,2240000,7.51,3,1,1,1,7.78,1,1000,26,1,2,200
704,2009,704200901,2240000,7.51,3,1,1,2,7.52,2,2000,25,2,2,200
704,2009,704200901,2240000,7.51,3,1,1,3,7.78,3,3100,2,1,1,100
704,2009,704200901,2241000,7.51,2,0,0,1,7.52,1,1000,80,2,2,200
704,2009,704200901,2241000,7.51,2,0,0,2,7.78,2,2000,84,1,2,200
704,2009,704200901,2242000,7.51,4,1,0,1,7.52,1,1000,55,2,2,200
704,2009,704200901,2242000,7.51,4,1,0,2,7.78,3,3100,28,1,1,100
704,2009,704200901,2243000,7.51,10,0,0,1,7.52,1,1000,62,2,4,400
704,2009,704200901,2243000,7.51,10,0,0,2,7.52,6,6000,46,2,1,100
704,2009,704200901,2244000,7.51,3,1,1,1,7.78,1,1000,41,1,2,200
704,2009,704200901,2244000,7.51,3,1,1,2,7.52,2,2000,34,2,2,200
704,2009,704200901,2244000,7.51,3,1,1,3,7.52,3,3100,10,2,1,100
704,2009,704200901,2244000,7.51,3,1,1,4,7.78,3,3100,6,1,1,100
704,2009,704200901,2245000,7.51,3,1,1,1,7.78,1,1000,37,1,2,200
704,2009,704200901,2245000,7.51,3,1,1,2,7.52,2,2000,34,2,2,200
704,2009,704200901,2245000,7.51,3,1,1,3,7.52,3,3100,10,2,1,100
704,2009,704200901,2246000,7.51,3,1,1,1,7.78,1,1000,33,1,2,200
704,2009,704200901,2246000,7.51,3,1,1,2,7.52,2,2000,29,2,2,200
704,2009,704200901,2246000,7.51,3,1,1,3,7.52,3,3100,0,2,1,100
704,2009,704200901,2247000,7.51,1,0,0,1,7.52,1,1000,19,2,1,100
704,2009,704200901,2248000,7.51,1,0,0,1,7.52,1,1000,73,2,4,400
704,2009,704200901,2249000,7.51,3,1,1,1,7.78,1,1000,46,1,2,200
704,2009,704200901,2249000,7.51,3,1,1,2,7.52,2,2000,45,2,2,200
704,2009,704200901,2249000,7.51,3,1,1,3,7.78,3,3100,18,1,1,100
704,2009,704200901,2249000,7.51,3,1,1,4,7.78,3,3100,14,1,1,100
704,2009,704200901,2249000,7.51,3,1,1,5,7.52,3,3100,12,2,1,100
704,2009,704200901,2250000,7.51,4,1,0,1,7.52,1,1000,53,2,3,350
704,2009,704200901,2250000,7.51,4,1,0,2,7.78,3,3100,28,1,1,100
704,2009,704200901,2250000,7.51,4,1,0,3,7.78,3,3100,25,1,1,100
704,2009,704200901,2251000,7.51,4,1,0,1,7.52,1,1000,62,2,4,400
704,2009,704200901,2251000,7.51,4,1,0,2,7.52,3,3100,33,2,1,100
704,2009,704200901,2252000,7.51,10,2,2,1,7.78,1,1000,89,1,2,200
